      row  column  chi0 matrix elements
       1     1      -0.407684434983815
       2     1       0.001696680235211
       3     1       0.003988192232269
       4     1       0.000231528903954
       5     1       0.000584693368003
       6     1       0.000231528903954
       7     1       0.003988192232269
       8     1       0.001696680235211
       9     1       0.000305029974647
      10     1       0.000010114546632
      11     1       0.000253534097687
      12     1       0.000021267508048
      13     1       0.000046667478277
      14     1       0.000021267508048
      15     1       0.000253534097687
      16     1       0.000010114546632
      17     1       0.000001911503058
      18     1       0.000010114547275
      19     1       0.000003698083546
      20     1       0.000021267509111
      21     1       0.000014578932677
      22     1       0.000021267509111
      23     1       0.000003698083546
      24     1       0.000010114547275
      25     1       0.000305029974647
      26     1       0.001696680108897
      27     1       0.000253534097687
      28     1       0.000231528890326
      29     1       0.000046667478277
      30     1       0.000231528890326
      31     1       0.000253534097687
      32     1       0.001696680108897
      33     1       0.000305029974647
      34     1       0.000010114546632
      35     1       0.000253534097687
      36     1       0.000021267508048
      37     1       0.000046667478277
      38     1       0.000021267508048
      39     1       0.000253534097687
      40     1       0.000010114546632
      41     1       0.000225498329790
      42     1       0.000022953486181
      43     1       0.000105518354471
      44     1       0.000006665527690
      45     1       0.000041979621110
      46     1       0.000006665527690
      47     1       0.000105518354471
      48     1       0.000022953486181
      49     1       0.000000814151997
      50     1       0.000022953486981
      51     1       0.000002196855157
      52     1       0.000006665522602
      53     1       0.000004971711626
      54     1       0.000006665522602
      55     1       0.000002196855157
      56     1       0.000022953486981
      57     1       0.000167134663901
      58     1       0.000010114547275
      59     1       0.000089829100460
      60     1       0.000021267509111
      61     1       0.000030486968996
      62     1       0.000021267509111
      63     1       0.000089829100460
      64     1       0.000010114547275
      65     1       0.000001911503058
      66     1       0.000010114547275
      67     1       0.000003698083545
      68     1       0.000021267509111
      69     1       0.000014578932677
      70     1       0.000021267509111
      71     1       0.000003698083545
      72     1       0.000010114547275
      73     1       0.000000814151997
      74     1       0.000022953486981
      75     1       0.000002196855157
      76     1       0.000006665522602
      77     1       0.000004971711626
      78     1       0.000006665522602
      79     1       0.000002196855157
      80     1       0.000022953486981
      81     1       0.000016155642692
      82     1       0.000022953486181
      83     1       0.000008904107230
      84     1       0.000006665527690
      85     1       0.000003129373279
      86     1       0.000006665527690
      87     1       0.000008904107230
      88     1       0.000022953486181
      89     1       0.000000814151997
      90     1       0.000010114546632
      91     1       0.000002196855157
      92     1       0.000021267508048
      93     1       0.000004971711626
      94     1       0.000021267508048
      95     1       0.000002196855157
      96     1       0.000010114546632
      97     1       0.000305029974647
      98     1       0.001696680108897
      99     1       0.000253534097687
     100     1       0.000231528890326
     101     1       0.000046667478277
     102     1       0.000231528890326
     103     1       0.000253534097687
     104     1       0.001696680108897
     105     1       0.000167134663901
     106     1       0.000010114547275
     107     1       0.000089829100460
     108     1       0.000021267509111
     109     1       0.000030486968996
     110     1       0.000021267509111
