      row  column  chi0 matrix elements
       1     1      -0.507294536874195
       2     1       0.003536132480969
       3     1       0.012062804279196
       4     1       0.003536132480969
       5     1       0.000797481008322
       6     1       0.003536132205166
       7     1       0.001280353119662
       8     1       0.003536132205166
       9     1       0.000797481008322
      10     1       0.003536132205166
      11     1       0.001280353119662
      12     1       0.003536132205166
      13     1       0.001158393334891
      14     1       0.003536132480969
      15     1       0.001045388184433
      16     1       0.003536132480969

      row  column   chi matrix elements
       1     1      -0.161351790242690
       2     1       0.000162368480720
       3     1       0.000631396105322
       4     1       0.000162368480720
       5     1       0.000054642048840
       6     1       0.000161835755612
       7     1       0.000008704107360
       8     1       0.000161835755612
       9     1       0.000054642048840
      10     1       0.000161835755612
      11     1       0.000008704107360
      12     1       0.000161835755612
      13     1       0.000055013165753
      14     1       0.000162368480720
      15     1       0.000000593469762
      16     1       0.000162368480720

