      row  column  chi0 matrix elements
       1     2       0.003178411659986
       2     2      -0.508014409603733
       3     2       0.003178411659986
       4     2       0.006343374026359
       5     2       0.000502175932657
       6     2       0.006343374026360
       7     2       0.003178411906916
       8     2       0.000338920374018
       9     2       0.003178411906916
      10     2       0.000350983476452
      11     2       0.000502175980398
      12     2       0.000350983476452
      13     2       0.000027678421629
      14     2       0.000338920374018
      15     2       0.000027678421629
      16     2       0.000350983476452
      17     2       0.000090209041009
      18     2       0.000350983476452
      19     2       0.003178411906916
      20     2       0.000338920374018
      21     2       0.003178411906916
      22     2       0.000350983476452
      23     2       0.000502175980398
      24     2       0.000350983476452
      25     2       0.003178411659986
      26     2       0.000229057678979
      27     2       0.003178411659986
      28     2       0.000141221136614
      29     2       0.000502175932657
      30     2       0.000141221136614
      31     2       0.000027678421629
      32     2       0.000290159559725
      33     2       0.000027678421629
      34     2       0.000172127599935
      35     2       0.000090209041009
      36     2       0.000172127599935
      37     2       0.000027678421629
      38     2       0.000338920374019
      39     2       0.000027678421629
      40     2       0.000350983476452
      41     2       0.000090209041009
      42     2       0.000350983476452
      43     2       0.000027678421629
      44     2       0.000290159559725
      45     2       0.000027678421629
      46     2       0.000172127599935
      47     2       0.000090209041009
      48     2       0.000172127599935
      49     2       0.000109272593601
      50     2       0.000229057678979
      51     2       0.000109272593601
      52     2       0.000141221136614
      53     2       0.000052251926557
      54     2       0.000141221136614

      row  column   chi matrix elements
       1     2       0.000154963990118
       2     2      -0.161427013397074
       3     2       0.000154963990118
       4     2       0.000354298208279
       5     2       0.000017735540156
       6     2       0.000354298208279
       7     2       0.000154606190258
       8     2       0.000025627231648
       9     2       0.000154606190258
      10     2       0.000002629814292
      11     2       0.000019510827572
      12     2       0.000002629814292
      13     2      -0.000000988572914
      14     2       0.000025627231648
      15     2      -0.000000988572914
      16     2       0.000002629814292
      17     2       0.000001192382273
      18     2       0.000002629814292
      19     2       0.000154606190258
      20     2       0.000025627231648
      21     2       0.000154606190258
      22     2       0.000002629814292
      23     2       0.000019510827572
      24     2       0.000002629814292
      25     2       0.000154963990118
      26     2       0.000014023064297
      27     2       0.000154963990118
      28     2      -0.000001314550745
      29     2       0.000017735540156
      30     2      -0.000001314550745
      31     2      -0.000000988572914
      32     2       0.000010630000217
      33     2      -0.000000988572914
      34     2       0.000003181612958
      35     2       0.000001192382273
      36     2       0.000003181612958
      37     2      -0.000000988572914
      38     2       0.000025627231648
      39     2      -0.000000988572914
      40     2       0.000002629814292
      41     2       0.000001192382273
      42     2       0.000002629814292
      43     2      -0.000000988572914
      44     2       0.000010630000217
      45     2      -0.000000988572914
      46     2       0.000003181612958
      47     2       0.000001192382273
      48     2       0.000003181612958
      49     2      -0.000005034369192
      50     2       0.000014023064297
      51     2      -0.000005034369192
      52     2      -0.000001314550745
      53     2      -0.000002748741475
      54     2      -0.000001314550745

