         chi0 :
    -0.407047475728192    0.000000000000000
     0.002020592265807    0.000000000000000
     0.008008985013003    0.000000000000000
     0.002020592265807    0.000000000000000
     0.000714966633092    0.000000000000000
     0.002020592118167    0.000000000000000
     0.001022923811385    0.000000000000000
     0.002020592118167    0.000000000000000
     0.000714966633092    0.000000000000000
     0.002020592118167    0.000000000000000
     0.001022923811385    0.000000000000000
     0.002020592118167    0.000000000000000
     0.000930199167420    0.000000000000000
     0.002020592265807    0.000000000000000
     0.000781389819884    0.000000000000000
     0.002020592265807    0.000000000000000

         chi :
    -0.123048575200387    0.000000000000000
    -0.000175593891264    0.000000000000000
     0.000071029486296    0.000000000000000
    -0.000175593891264    0.000000000000000
     0.000120428180335    0.000000000000000
    -0.000175391985037    0.000000000000000
     0.000029414383349    0.000000000000000
    -0.000175391985037    0.000000000000000
     0.000120428180335    0.000000000000000
    -0.000175391985037    0.000000000000000
     0.000029414383349    0.000000000000000
    -0.000175391985037    0.000000000000000
     0.000038770161470    0.000000000000000
    -0.000175593891264    0.000000000000000
    -0.000017555730099    0.000000000000000
    -0.000175593891264    0.000000000000000
