         chi0 :
    -0.508014409603711    0.000000000000000
     0.003178411906916    0.000000000000000
     0.006343374026362    0.000000000000000
     0.000502175980398    0.000000000000000
     0.006343374026363    0.000000000000000
     0.003178411906916    0.000000000000000
     0.000338920374015    0.000000000000000
     0.000027678421629    0.000000000000000
     0.000350983476452    0.000000000000000
     0.000090209041009    0.000000000000000
     0.000350983476452    0.000000000000000
     0.000027678421629    0.000000000000000
     0.000338920374016    0.000000000000000
     0.003178411659986    0.000000000000000
     0.000350983476452    0.000000000000000
     0.000502175932657    0.000000000000000
     0.000350983476452    0.000000000000000
     0.003178411659986    0.000000000000000
     0.000338920374015    0.000000000000000
     0.000027678421629    0.000000000000000
     0.000350983476452    0.000000000000000
     0.000090209041009    0.000000000000000
     0.000350983476452    0.000000000000000
     0.000027678421629    0.000000000000000
     0.000290159559709    0.000000000000000
     0.000109272593601    0.000000000000000
     0.000172127599936    0.000000000000000
     0.000052251926557    0.000000000000000
     0.000172127599936    0.000000000000000
     0.000109272593601    0.000000000000000
     0.000229057678972    0.000000000000000
     0.000027678421629    0.000000000000000
     0.000141221136623    0.000000000000000
     0.000090209041009    0.000000000000000
     0.000141221136623    0.000000000000000
     0.000027678421629    0.000000000000000
     0.000338920374016    0.000000000000000
     0.003178411659986    0.000000000000000
     0.000350983476452    0.000000000000000
     0.000502175932657    0.000000000000000
     0.000350983476452    0.000000000000000
     0.003178411659986    0.000000000000000
     0.000229057678972    0.000000000000000
     0.000027678421629    0.000000000000000
     0.000141221136623    0.000000000000000
     0.000090209041009    0.000000000000000
     0.000141221136623    0.000000000000000
     0.000027678421629    0.000000000000000
     0.000290159559709    0.000000000000000
     0.003178411906916    0.000000000000000
     0.000172127599936    0.000000000000000
     0.000502175980398    0.000000000000000
     0.000172127599936    0.000000000000000
     0.003178411906916    0.000000000000000

         chi :
    -0.161428347161300    0.000000000000000
     0.000154324988944    0.000000000000000
     0.000354630082432    0.000000000000000
     0.000018825370000    0.000000000000000
     0.000354630082432    0.000000000000000
     0.000154324988944    0.000000000000000
     0.000026294473331    0.000000000000000
    -0.000000645864622    0.000000000000000
     0.000002464141364    0.000000000000000
     0.000001130820532    0.000000000000000
     0.000002464141365    0.000000000000000
    -0.000000645864622    0.000000000000000
     0.000026294473331    0.000000000000000
     0.000154902519952    0.000000000000000
     0.000002464141365    0.000000000000000
     0.000018482625404    0.000000000000000
     0.000002464141364    0.000000000000000
     0.000154902519952    0.000000000000000
     0.000026294473331    0.000000000000000
    -0.000000645864622    0.000000000000000
     0.000002464141364    0.000000000000000
     0.000001130820532    0.000000000000000
     0.000002464141365    0.000000000000000
    -0.000000645864622    0.000000000000000
     0.000010961204573    0.000000000000000
    -0.000005719857514    0.000000000000000
     0.000002680096656    0.000000000000000
    -0.000002625748210    0.000000000000000
     0.000002680096656    0.000000000000000
    -0.000005719857514    0.000000000000000
     0.000013024199409    0.000000000000000
    -0.000000645864622    0.000000000000000
    -0.000000647596198    0.000000000000000
     0.000001130820532    0.000000000000000
    -0.000000647596198    0.000000000000000
    -0.000000645864622    0.000000000000000
     0.000026294473331    0.000000000000000
     0.000154902519952    0.000000000000000
     0.000002464141365    0.000000000000000
     0.000018482625404    0.000000000000000
     0.000002464141364    0.000000000000000
     0.000154902519952    0.000000000000000
     0.000013024199409    0.000000000000000
    -0.000000645864622    0.000000000000000
    -0.000000647596198    0.000000000000000
     0.000001130820532    0.000000000000000
    -0.000000647596198    0.000000000000000
    -0.000000645864622    0.000000000000000
     0.000010961204573    0.000000000000000
     0.000154324988944    0.000000000000000
     0.000002680096656    0.000000000000000
     0.000018825370000    0.000000000000000
     0.000002680096656    0.000000000000000
     0.000154324988944    0.000000000000000
