
  =-------------------------------------------------------------------------------=

                                 Hubbard U parameters:

       site n.  type  label  spin  new_type  new_label  manifold  Hubbard U (eV)
   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010
   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004
   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004
   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002
   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004
   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006   -0.000002   -0.000002

    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172   -0.123036   -0.000172
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000
   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006   -0.000002
    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000
   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000
    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002
   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000
   -0.000002   -0.000002    0.000004   -0.000002   -0.000002   -0.000172    0.000006   -0.000172

   -0.000172    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172   -0.123036
   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048
    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048
   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048
   -0.000172   -0.000002   -0.000002    0.000004   -0.000002   -0.000002   -0.000172    0.000006
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004
    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006
    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004
   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009
   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048
    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006
   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004
   -0.000002   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006

    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172
   -0.123036   -0.000172    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172
    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000
    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000
    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
    0.000006   -0.000002   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002
    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002
    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000
    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002
   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002
    0.000006   -0.000172   -0.000002   -0.000002    0.000004   -0.000002   -0.000002   -0.000172
    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172
    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000
    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000

    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004
   -0.000172   -0.123036   -0.000172    0.000069   -0.000002    0.000051   -0.000002    0.000069
   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004
    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012
    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002
   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004
   -0.000172    0.000006   -0.000172   -0.000002   -0.000002    0.000004   -0.000002   -0.000002
    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004
   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004
    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012
    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004
   -0.000002   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010
   -0.000002    0.000006   -0.000002   -0.000002   -0.000000    0.000004   -0.000000   -0.000002
    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004
    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002
   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004

    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002
    0.000069   -0.000172   -0.123036   -0.000172    0.000069   -0.000002    0.000051   -0.000002
    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000
   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000
   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000
    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000
   -0.000002   -0.000002    0.000006   -0.000002   -0.000002   -0.000000    0.000004   -0.000000
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000
    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000
   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000
   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000
   -0.000002   -0.000172    0.000006   -0.000172   -0.000002   -0.000002    0.000004   -0.000002
    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002
   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000
    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000

   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004
   -0.000002    0.000069   -0.000172   -0.123036   -0.000172    0.000069   -0.000002    0.000051
   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004
   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010
   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004
   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004
   -0.000002   -0.000002   -0.000172    0.000006   -0.000172   -0.000002   -0.000002    0.000004
   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004
   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004
   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010
   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004
   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012
   -0.000000   -0.000002   -0.000002    0.000006   -0.000002   -0.000002   -0.000000    0.000004
   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004
   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004
   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004

    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002
    0.000051   -0.000002    0.000069   -0.000172   -0.123036   -0.000172    0.000069   -0.000002
    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000
   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000
    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000
    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000
    0.000004   -0.000000   -0.000002   -0.000002    0.000006   -0.000002   -0.000002   -0.000000
    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000
    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000
   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000
    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000
   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010   -0.000000
    0.000004   -0.000002   -0.000002   -0.000172    0.000006   -0.000172   -0.000002   -0.000002
    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002
    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000
    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000

   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004
   -0.000002    0.000051   -0.000002    0.000069   -0.000172   -0.123036   -0.000172    0.000069
   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004
   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012
   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002
   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004
   -0.000002    0.000004   -0.000002   -0.000002   -0.000172    0.000006   -0.000172   -0.000002
   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004
   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004
   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012
   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004
   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010
   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006   -0.000002   -0.000002
   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004
   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002
   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004

    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172
    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172   -0.123036   -0.000172
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000
   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006   -0.000002
    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000
   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000
    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002
   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002
   -0.000002   -0.000002    0.000004   -0.000002   -0.000002   -0.000172    0.000006   -0.000172
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000

    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048
   -0.000172    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172   -0.123036
   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048
    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012
    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006
   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048
   -0.000172   -0.000002   -0.000002    0.000004   -0.000002   -0.000002   -0.000172    0.000006
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004
   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004
    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004
   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009
   -0.000002   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048
    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006
   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004

   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000
    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172
   -0.123036   -0.000172    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172
    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002
    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000
    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
    0.000006   -0.000002   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002
   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002
    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000
    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002
    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
    0.000006   -0.000172   -0.000002   -0.000002    0.000004   -0.000002   -0.000002   -0.000172
    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172
    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000

    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012
    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004
   -0.000172   -0.123036   -0.000172    0.000069   -0.000002    0.000051   -0.000002    0.000069
   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004
    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004
    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002
   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004
   -0.000172    0.000006   -0.000172   -0.000002   -0.000002    0.000004   -0.000002   -0.000002
   -0.000002   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010
   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004
    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012
    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004
   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004
   -0.000002    0.000006   -0.000002   -0.000002   -0.000000    0.000004   -0.000000   -0.000002
    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004
    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002

   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000
    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002
    0.000069   -0.000172   -0.123036   -0.000172    0.000069   -0.000002    0.000051   -0.000002
    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000
   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000
    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000
   -0.000002   -0.000002    0.000006   -0.000002   -0.000002   -0.000000    0.000004   -0.000000
   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000
    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000
   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000
    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000
   -0.000002   -0.000172    0.000006   -0.000172   -0.000002   -0.000002    0.000004   -0.000002
    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002
   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000

   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010
   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004
   -0.000002    0.000069   -0.000172   -0.123036   -0.000172    0.000069   -0.000002    0.000051
   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004
   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004
   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004
   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002    0.000004
   -0.000002   -0.000002   -0.000172    0.000006   -0.000172   -0.000002   -0.000002    0.000004
   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012
   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004
   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000   -0.000010
   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000    0.000004
   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000    0.000004
   -0.000000   -0.000002   -0.000002    0.000006   -0.000002   -0.000002   -0.000000    0.000004
   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000    0.000004
   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000    0.000004

   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000
    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002
    0.000051   -0.000002    0.000069   -0.000172   -0.123036   -0.000172    0.000069   -0.000002
    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000
    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000
    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000
    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004   -0.000000
    0.000004   -0.000000   -0.000002   -0.000002    0.000006   -0.000002   -0.000002   -0.000000
   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010   -0.000000
    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000
   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012   -0.000000
    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000000
    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004   -0.000000
    0.000004   -0.000002   -0.000002   -0.000172    0.000006   -0.000172   -0.000002   -0.000002
    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004   -0.000002
    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002   -0.000000

   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012
   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004
   -0.000002    0.000051   -0.000002    0.000069   -0.000172   -0.123036   -0.000172    0.000069
   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004
   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004
   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002
   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172    0.000004
   -0.000002    0.000004   -0.000002   -0.000002   -0.000172    0.000006   -0.000172   -0.000002
   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002   -0.000010
   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004
   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000   -0.000012
   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000    0.000004
   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002    0.000004
   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006   -0.000002   -0.000002
   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000    0.000004
   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000   -0.000002

   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172
    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172   -0.123036   -0.000172
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000
    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048    0.000000
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006   -0.000002
   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009   -0.000002
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000
   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012    0.000000
    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004   -0.000002
    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004    0.000000
   -0.000002   -0.000002    0.000004   -0.000002   -0.000002   -0.000172    0.000006   -0.000172
    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048   -0.000172
   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006    0.000000

    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048
   -0.000172    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172   -0.123036
   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004
    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006
   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172    0.000048
   -0.000172   -0.000002   -0.000002    0.000004   -0.000002   -0.000002   -0.000172    0.000006
   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002   -0.000009
   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004
    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000   -0.000012
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000004
   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002    0.000004
   -0.000002   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002    0.000006
    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000    0.000048
    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000    0.000006

    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000
    0.000048   -0.000172    0.000004   -0.000002    0.000004   -0.000002    0.000004   -0.000172
   -0.123036   -0.000172    0.000069   -0.000002    0.000051   -0.000002    0.000069   -0.000172
    0.000006   -0.000002   -0.000002   -0.000000    0.000004   -0.000000   -0.000002   -0.000002
    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002
    0.000006    0.000000   -0.000002   -0.000000    0.000004   -0.000000   -0.000002    0.000000
    0.000048    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
    0.000004   -0.000002    0.000004   -0.000000    0.000004   -0.000000    0.000004   -0.000002
   -0.000009   -0.000002   -0.000010   -0.000000   -0.000012   -0.000000   -0.000010   -0.000002
    0.000004    0.000000    0.000004   -0.000000    0.000004   -0.000000    0.000004    0.000000
   -0.000012    0.000000   -0.000012   -0.000000   -0.000010   -0.000000   -0.000012    0.000000
