      row  column  chi0 matrix elements
       1     1      -0.810749304236124
       2     1       0.019480230436787
       3     1       0.037205544120313
       4     1       0.000401463510988
       5     1       0.037205544120314
       6     1       0.019480230436787
       7     1       0.006814164526154
       8     1       0.005780245647924
       9     1       0.005704337076358
      10     1       0.003818209891775
      11     1       0.005704337076358
      12     1       0.005780245647924
      13     1       0.006814164526154
      14     1       0.019480231235366
      15     1       0.005704337076358
      16     1       0.000401464876749
      17     1       0.005704337076358
      18     1       0.019480231235366
      19     1       0.006814164526154
      20     1       0.005780245647924
      21     1       0.005704337076358
      22     1       0.003818209891775
      23     1       0.005704337076358
      24     1       0.005780245647924
      25     1       0.001386139847808
      26     1       0.002321685794247
      27     1      -0.000090740688722
      28     1      -0.000014223725323
      29     1      -0.000090740688723
      30     1       0.002321685794247
      31     1      -0.006357989059514
      32     1       0.005780245647924
      33     1       0.001481943843088
      34     1       0.003818209891775
      35     1       0.001481943843088
      36     1       0.005780245647924
      37     1       0.006814164526155
      38     1       0.019480231235366
      39     1       0.005704337076358
      40     1       0.000401464876749
      41     1       0.005704337076358
      42     1       0.019480231235366
      43     1      -0.006357989059514
      44     1       0.005780245647924
      45     1       0.001481943843088
      46     1       0.003818209891775
      47     1       0.001481943843088
      48     1       0.005780245647924
      49     1       0.001386139847808
      50     1       0.019480230436787
      51     1      -0.000090740688723
      52     1       0.000401463510988
      53     1      -0.000090740688722
      54     1       0.019480230436787

      row  column   chi matrix elements
       1     1      -0.134629548998946
       2     1      -0.000018138233365
       3     1       0.000154778937391
       4     1       0.000000506039904
       5     1       0.000154778937391
       6     1      -0.000018138233365
       7     1      -0.000003316543223
       8     1      -0.000000949886866
       9     1       0.000020950683729
      10     1       0.000007337933279
      11     1       0.000020950683729
      12     1      -0.000000949886866
      13     1      -0.000003316543223
      14     1      -0.000017210462060
      15     1       0.000020950683729
      16     1      -0.000000841731925
      17     1       0.000020950683729
      18     1      -0.000017210462060
      19     1      -0.000003316543223
      20     1      -0.000000949886866
      21     1       0.000020950683729
      22     1       0.000007337933279
      23     1       0.000020950683729
      24     1      -0.000000949886866
      25     1       0.000000189777923
      26     1       0.000003186471433
      27     1       0.000013455578278
      28     1      -0.000031613509230
      29     1       0.000013455578278
      30     1       0.000003186471433
      31     1       0.000011816891062
      32     1      -0.000000949886866
      33     1       0.000006279559158
      34     1       0.000007337933279
      35     1       0.000006279559158
      36     1      -0.000000949886866
      37     1      -0.000003316543223
      38     1      -0.000017210462060
      39     1       0.000020950683729
      40     1      -0.000000841731925
      41     1       0.000020950683729
      42     1      -0.000017210462060
      43     1       0.000011816891062
      44     1      -0.000000949886866
      45     1       0.000006279559158
      46     1       0.000007337933279
      47     1       0.000006279559158
      48     1      -0.000000949886866
      49     1       0.000000189777923
      50     1      -0.000018138233365
      51     1       0.000013455578278
      52     1       0.000000506039904
      53     1       0.000013455578278
      54     1      -0.000018138233365

