         chi0 :
    -0.855567655268585    0.000000000000000
     0.024051177235177    0.000000000000000
     0.046552652501883    0.000000000000000
     0.000350890502755    0.000000000000000
     0.046552652501883    0.000000000000000
     0.024051177235177    0.000000000000000
     0.008484362158594    0.000000000000000
     0.007188439512479    0.000000000000000
     0.006949901039484    0.000000000000000
     0.004801107262386    0.000000000000000
     0.006949901039484    0.000000000000000
     0.007188439512479    0.000000000000000
     0.008484362158594    0.000000000000000
     0.024051178422054    0.000000000000000
     0.006949901039484    0.000000000000000
     0.000350892649878    0.000000000000000
     0.006949901039484    0.000000000000000
     0.024051178422054    0.000000000000000
     0.008484362158594    0.000000000000000
     0.007188439512479    0.000000000000000
     0.006949901039484    0.000000000000000
     0.004801107262386    0.000000000000000
     0.006949901039484    0.000000000000000
     0.007188439512479    0.000000000000000
     0.001787769746867    0.000000000000000
     0.002970401014764    0.000000000000000
    -0.000105767478899    0.000000000000000
     0.000056150698630    0.000000000000000
    -0.000105767478900    0.000000000000000
     0.002970401014764    0.000000000000000
    -0.008188726123390    0.000000000000000
     0.007188439512479    0.000000000000000
     0.001777596977663    0.000000000000000
     0.004801107262386    0.000000000000000
     0.001777596977663    0.000000000000000
     0.007188439512479    0.000000000000000
     0.008484362158594    0.000000000000000
     0.024051178422054    0.000000000000000
     0.006949901039484    0.000000000000000
     0.000350892649878    0.000000000000000
     0.006949901039484    0.000000000000000
     0.024051178422054    0.000000000000000
    -0.008188726123390    0.000000000000000
     0.007188439512479    0.000000000000000
     0.001777596977663    0.000000000000000
     0.004801107262386    0.000000000000000
     0.001777596977663    0.000000000000000
     0.007188439512479    0.000000000000000
     0.001787769746867    0.000000000000000
     0.024051177235177    0.000000000000000
    -0.000105767478900    0.000000000000000
     0.000350890502755    0.000000000000000
    -0.000105767478899    0.000000000000000
     0.024051177235177    0.000000000000000

         chi :
    -0.117760655115266    0.000000000000000
     0.000310493331069    0.000000000000000
     0.000995842779562    0.000000000000000
    -0.000030360936256    0.000000000000000
     0.000995842779562    0.000000000000000
     0.000310493331069    0.000000000000000
     0.000065006711396    0.000000000000000
     0.000018674937440    0.000000000000000
     0.000020261088044    0.000000000000000
    -0.000010810931160    0.000000000000000
     0.000020261088044    0.000000000000000
     0.000018674937440    0.000000000000000
     0.000065006711396    0.000000000000000
     0.000308972379241    0.000000000000000
     0.000020261088044    0.000000000000000
    -0.000028904513213    0.000000000000000
     0.000020261088044    0.000000000000000
     0.000308972379241    0.000000000000000
     0.000065006711396    0.000000000000000
     0.000018674937440    0.000000000000000
     0.000020261088044    0.000000000000000
    -0.000010810931160    0.000000000000000
     0.000020261088044    0.000000000000000
     0.000018674937440    0.000000000000000
    -0.000041014192499    0.000000000000000
     0.000073251483519    0.000000000000000
    -0.000007009267794    0.000000000000000
    -0.000066061802347    0.000000000000000
    -0.000007009267794    0.000000000000000
     0.000073251483519    0.000000000000000
    -0.000131677397663    0.000000000000000
     0.000018674937440    0.000000000000000
     0.000022973179467    0.000000000000000
    -0.000010810931160    0.000000000000000
     0.000022973179467    0.000000000000000
     0.000018674937440    0.000000000000000
     0.000065006711396    0.000000000000000
     0.000308972379241    0.000000000000000
     0.000020261088044    0.000000000000000
    -0.000028904513213    0.000000000000000
     0.000020261088044    0.000000000000000
     0.000308972379241    0.000000000000000
    -0.000131677397663    0.000000000000000
     0.000018674937440    0.000000000000000
     0.000022973179467    0.000000000000000
    -0.000010810931160    0.000000000000000
     0.000022973179467    0.000000000000000
     0.000018674937440    0.000000000000000
    -0.000041014192499    0.000000000000000
     0.000310493331069    0.000000000000000
    -0.000007009267794    0.000000000000000
    -0.000030360936256    0.000000000000000
    -0.000007009267794    0.000000000000000
     0.000310493331069    0.000000000000000
