         chi0 :
    -0.810749304236124    0.000000000000000
     0.019480230436787    0.000000000000000
     0.037205544120313    0.000000000000000
     0.000401463510988    0.000000000000000
     0.037205544120314    0.000000000000000
     0.019480230436787    0.000000000000000
     0.006814164526154    0.000000000000000
     0.005780245647924    0.000000000000000
     0.005704337076358    0.000000000000000
     0.003818209891775    0.000000000000000
     0.005704337076358    0.000000000000000
     0.005780245647924    0.000000000000000
     0.006814164526154    0.000000000000000
     0.019480231235366    0.000000000000000
     0.005704337076358    0.000000000000000
     0.000401464876749    0.000000000000000
     0.005704337076358    0.000000000000000
     0.019480231235366    0.000000000000000
     0.006814164526154    0.000000000000000
     0.005780245647924    0.000000000000000
     0.005704337076358    0.000000000000000
     0.003818209891775    0.000000000000000
     0.005704337076358    0.000000000000000
     0.005780245647924    0.000000000000000
     0.001386139847808    0.000000000000000
     0.002321685794247    0.000000000000000
    -0.000090740688722    0.000000000000000
    -0.000014223725323    0.000000000000000
    -0.000090740688723    0.000000000000000
     0.002321685794247    0.000000000000000
    -0.006357989059514    0.000000000000000
     0.005780245647924    0.000000000000000
     0.001481943843088    0.000000000000000
     0.003818209891775    0.000000000000000
     0.001481943843088    0.000000000000000
     0.005780245647924    0.000000000000000
     0.006814164526155    0.000000000000000
     0.019480231235366    0.000000000000000
     0.005704337076358    0.000000000000000
     0.000401464876749    0.000000000000000
     0.005704337076358    0.000000000000000
     0.019480231235366    0.000000000000000
    -0.006357989059514    0.000000000000000
     0.005780245647924    0.000000000000000
     0.001481943843088    0.000000000000000
     0.003818209891775    0.000000000000000
     0.001481943843088    0.000000000000000
     0.005780245647924    0.000000000000000
     0.001386139847808    0.000000000000000
     0.019480230436787    0.000000000000000
    -0.000090740688723    0.000000000000000
     0.000401463510988    0.000000000000000
    -0.000090740688722    0.000000000000000
     0.019480230436787    0.000000000000000

         chi :
    -0.134629548998946    0.000000000000000
    -0.000018138233365    0.000000000000000
     0.000154778937391    0.000000000000000
     0.000000506039904    0.000000000000000
     0.000154778937391    0.000000000000000
    -0.000018138233365    0.000000000000000
    -0.000003316543223    0.000000000000000
    -0.000000949886866    0.000000000000000
     0.000020950683729    0.000000000000000
     0.000007337933279    0.000000000000000
     0.000020950683729    0.000000000000000
    -0.000000949886866    0.000000000000000
    -0.000003316543223    0.000000000000000
    -0.000017210462060    0.000000000000000
     0.000020950683729    0.000000000000000
    -0.000000841731925    0.000000000000000
     0.000020950683729    0.000000000000000
    -0.000017210462060    0.000000000000000
    -0.000003316543223    0.000000000000000
    -0.000000949886866    0.000000000000000
     0.000020950683729    0.000000000000000
     0.000007337933279    0.000000000000000
     0.000020950683729    0.000000000000000
    -0.000000949886866    0.000000000000000
     0.000000189777923    0.000000000000000
     0.000003186471433    0.000000000000000
     0.000013455578278    0.000000000000000
    -0.000031613509230    0.000000000000000
     0.000013455578278    0.000000000000000
     0.000003186471433    0.000000000000000
     0.000011816891062    0.000000000000000
    -0.000000949886866    0.000000000000000
     0.000006279559158    0.000000000000000
     0.000007337933279    0.000000000000000
     0.000006279559158    0.000000000000000
    -0.000000949886866    0.000000000000000
    -0.000003316543223    0.000000000000000
    -0.000017210462060    0.000000000000000
     0.000020950683729    0.000000000000000
    -0.000000841731925    0.000000000000000
     0.000020950683729    0.000000000000000
    -0.000017210462060    0.000000000000000
     0.000011816891062    0.000000000000000
    -0.000000949886866    0.000000000000000
     0.000006279559158    0.000000000000000
     0.000007337933279    0.000000000000000
     0.000006279559158    0.000000000000000
    -0.000000949886866    0.000000000000000
     0.000000189777923    0.000000000000000
    -0.000018138233365    0.000000000000000
     0.000013455578278    0.000000000000000
     0.000000506039904    0.000000000000000
     0.000013455578278    0.000000000000000
    -0.000018138233365    0.000000000000000
